,Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
601,Flingern Süd,51.2210094,6.8100603,Centro,51.227928868948005,6.80301922449734,Gourmet Shop
602,Flingern Süd,51.2210094,6.8100603,Billiard Forum,51.22436113008852,6.795500178084401,Pool Hall
603,Flingern Süd,51.2210094,6.8100603,Irodion,51.228413,6.813739,Greek Restaurant
604,Flingern Süd,51.2210094,6.8100603,Hotel Schumacher,51.226551818281415,6.796418294374508,Hotel
605,Flingern Süd,51.2210094,6.8100603,Via Appia,51.2115977088851,6.800802434030356,Italian Restaurant
606,Flingern Süd,51.2210094,6.8100603,Kytaro,51.23137109228785,6.806499063468419,Greek Restaurant
607,Flingern Süd,51.2210094,6.8100603,Hanaro Markt,51.222006037510205,6.78890951142289,Grocery Store
608,Flingern Süd,51.2210094,6.8100603,Kushi Tei of Tokyo,51.22327534056926,6.789557909577197,Japanese Restaurant
609,Flingern Süd,51.2210094,6.8100603,Filmwerkstatt Düsseldorf e.V.,51.226665219364335,6.80257983335307,Indie Movie Theater
610,Flingern Süd,51.2210094,6.8100603,Bulle Bäckerei,51.228083,6.800316,Bakery
611,Flingern Süd,51.2210094,6.8100603,Starbucks,51.21322836368436,6.824200992246431,Coffee Shop
612,Flingern Süd,51.2210094,6.8100603,Burns Art & Culture Suitehotel,51.22595323797293,6.791644979565766,Hotel
613,Flingern Süd,51.2210094,6.8100603,Curry's No1,51.216400476072415,6.825793062792067,Food Truck
614,Flingern Süd,51.2210094,6.8100603,Hyuga,51.22452503931018,6.789297319010162,Sushi Restaurant
615,Flingern Süd,51.2210094,6.8100603,Lucy Abyssinia,51.228536,6.801381,Ethiopian Restaurant
616,Flingern Süd,51.2210094,6.8100603,NORDSEE,51.219768301102086,6.7939425503539885,Seafood Restaurant
617,Flingern Süd,51.2210094,6.8100603,Maxx Gym,51.217505383916865,6.797307069144804,Gym / Fitness Center
618,Flingern Süd,51.2210094,6.8100603,Ristorante Da Bruno,51.220324943146366,6.789179821783299,Italian Restaurant
619,Flingern Süd,51.2210094,6.8100603,Su Nuraghe,51.229042591659606,6.793469500934625,Pizza Place
620,Flingern Süd,51.2210094,6.8100603,Café Nikan,51.22778169612952,6.801854905178323,Café
621,Flingern Süd,51.2210094,6.8100603,Konditorei Metropol,51.22087816473642,6.7895139864915395,Pastry Shop
622,Flingern Süd,51.2210094,6.8100603,Rote Laterne,51.223873943792896,6.793072187807434,Chinese Restaurant
623,Flingern Süd,51.2210094,6.8100603,Café Nebenan,51.232125,6.809161,Café
624,Flingern Süd,51.2210094,6.8100603,hotel friends,51.22450623880319,6.795901554629418,Hotel
625,Flingern Süd,51.2210094,6.8100603,Konaq Restaurant & Cafe,51.223454,6.795694,Turkish Restaurant
626,Flingern Süd,51.2210094,6.8100603,The Paris Club,51.230991089987256,6.795778486958163,French Restaurant
627,Flingern Süd,51.2210094,6.8100603,Düsseldorfer Turn- und Sportverein Fortuna 1895,51.2256757813343,6.828904844717159,Soccer Field
628,Flingern Süd,51.2210094,6.8100603,Izmir Kebap Haus,51.224105236567624,6.795917739400152,Middle Eastern Restaurant
629,Flingern Süd,51.2210094,6.8100603,Kamikaze Sushi,51.230456,6.800222,Sushi Restaurant
630,Flingern Süd,51.2210094,6.8100603,Paul-Janes-Stadion,51.22520317235931,6.827123165130615,Soccer Stadium
631,Flingern Süd,51.2210094,6.8100603,One Lounge,51.222242,6.791642,Bar
632,Flingern Süd,51.2210094,6.8100603,Nordmanns Eisfabrik,51.22296095884327,6.789626723036837,Ice Cream Shop
633,Flingern Süd,51.2210094,6.8100603,Mandu,51.21693901480954,6.800485136330708,Korean Restaurant
634,Flingern Süd,51.2210094,6.8100603,Das Büdchen,51.211265,6.800494,Coffee Shop
635,Flingern Süd,51.2210094,6.8100603,Motel One Düsseldorf Hauptbahnhof,51.222243,6.791638,Hotel
636,Flingern Süd,51.2210094,6.8100603,Track 21,51.2213971,6.7902606,Chinese Restaurant
637,Flingern Süd,51.2210094,6.8100603,Banh Boyo,51.230292877845365,6.80007388682742,Vietnamese Restaurant
638,Flingern Süd,51.2210094,6.8100603,Vishnu's Vibes,51.23058031838056,6.794941622351866,Yoga Studio
639,Flingern Süd,51.2210094,6.8100603,Bakery Taka (ベーカリータカ) (Bakery Taka),51.2231459199795,6.789134121224388,Bakery
640,Flingern Süd,51.2210094,6.8100603,Remvi,51.221828254223674,6.788981609411955,Bar
641,Flingern Süd,51.2210094,6.8100603,Hotel Achenbach,51.23269531382874,6.806927912585641,Hotel
642,Flingern Süd,51.2210094,6.8100603,dm-drogerie markt,51.219402,6.794291,Drugstore
643,Flingern Süd,51.2210094,6.8100603,Tchibo,51.220090790746475,6.793362416546235,Coffee Shop
644,Flingern Süd,51.2210094,6.8100603,zimmer No. 01,51.23054343385117,6.795091808757117,Café
645,Flingern Süd,51.2210094,6.8100603,Takezo Ramen Bar,51.22261710391633,6.790506893486938,Ramen Restaurant
646,Flingern Süd,51.2210094,6.8100603,Düsseldorfer Craft Beer Company (DCBC),51.209389,6.799258,Beer Store
647,Flingern Süd,51.2210094,6.8100603,rotweiss,51.22841709733211,6.797078544984518,Wine Shop
648,Flingern Süd,51.2210094,6.8100603,Bar Holiday Inn Express,51.229419,6.794955,Hotel Bar
649,Flingern Süd,51.2210094,6.8100603,Hotel Windsor,51.230298809275894,6.798766659604223,Hotel
650,Flingern Nord,51.2313815,6.8132378,La Luce Due,51.230733920253286,6.80959599525736,Italian Restaurant
651,Flingern Nord,51.2313815,6.8132378,sattgrün flingern,51.230455778741906,6.81313166361685,Vegetarian / Vegan Restaurant
652,Flingern Nord,51.2313815,6.8132378,"Hashi - ""Mahlzeit!""",51.23094037421298,6.810001273069184,Asian Restaurant
653,Flingern Nord,51.2313815,6.8132378,Cucina Vitale,51.230316708355964,6.808580392675955,Italian Restaurant
654,Flingern Nord,51.2313815,6.8132378,ĂN BÁNH MÌ,51.229796719516976,6.807178463018556,Vietnamese Restaurant
655,Flingern Nord,51.2313815,6.8132378,Luang Prabang,51.228288131360685,6.810834759466012,Asian Restaurant
656,Flingern Nord,51.2313815,6.8132378,Spritterei,51.2302542092833,6.813115563221615,Beer Store
657,Flingern Nord,51.2313815,6.8132378,Flurklinik,51.2280193669755,6.812734940155897,Café
658,Flingern Nord,51.2313815,6.8132378,suzieq,51.22808690779927,6.8130458884577925,Vietnamese Restaurant
659,Flingern Nord,51.2313815,6.8132378,Alte Metzgerei,51.22945995929561,6.813764478913482,German Restaurant
660,Flingern Nord,51.2313815,6.8132378,KochDichTürkisch & Doyç Verlag,51.22866671925958,6.817975883246198,Office
661,Flingern Nord,51.2313815,6.8132378,nineOfive,51.23007633660948,6.807839605171223,Pizza Place
662,Flingern Nord,51.2313815,6.8132378,Unterhaltung Lieblingsstücke,51.229827556513136,6.80741082422854,Gift Shop
663,Flingern Nord,51.2313815,6.8132378,Kaffeehandwerk Flingern,51.22707668503137,6.8091714680629485,Coffee Shop
664,Flingern Nord,51.2313815,6.8132378,Oma Erika,51.22902208883882,6.808132267469773,Café
665,Flingern Nord,51.2313815,6.8132378,Nordmanns Eisfabrik,51.230036456708255,6.807575849397691,Ice Cream Shop
666,Flingern Nord,51.2313815,6.8132378,Pizzeria Olio e Pomodoro,51.22911834716797,6.817965984344482,Pizza Place
667,Flingern Nord,51.2313815,6.8132378,Kausal,51.22742970901718,6.811870014308856,Café
668,Flingern Nord,51.2313815,6.8132378,Café Nebenan,51.232125,6.809161,Café
669,Flingern Nord,51.2313815,6.8132378,Kytaro,51.23137109228785,6.806499063468419,Greek Restaurant
670,Flingern Nord,51.2313815,6.8132378,Café Hüftgold,51.22863768870927,6.803671055822633,Café
671,Flingern Nord,51.2313815,6.8132378,A.nni,51.22813042224042,6.8103934748567525,Café
672,Flingern Nord,51.2313815,6.8132378,Restaurant OKRA,51.22894213710019,6.804306985632187,Ethiopian Restaurant
673,Flingern Nord,51.2313815,6.8132378,Principale Pizzabar,51.22870397043688,6.801720427658401,Pizza Place
674,Flingern Nord,51.2313815,6.8132378,Irodion,51.228413,6.813739,Greek Restaurant
675,Flingern Nord,51.2313815,6.8132378,ZEN la cuisine vietnamienne,51.229396,6.80549,Vietnamese Restaurant
676,Flingern Nord,51.2313815,6.8132378,Café Luso,51.225705569591796,6.807622924961946,Portuguese Restaurant
677,Flingern Nord,51.2313815,6.8132378,Lotte,51.22768445784889,6.805027659187195,Pub
678,Flingern Nord,51.2313815,6.8132378,Creativ Discount,51.22655872092042,6.816893219947815,Arts & Crafts Store
679,Flingern Nord,51.2313815,6.8132378,Dritan Alsela Coffee,51.23790267542197,6.822377152473247,Café
680,Flingern Nord,51.2313815,6.8132378,Askitis greekcuisine,51.237705461891466,6.8021878852431055,Greek Restaurant
681,Flingern Nord,51.2313815,6.8132378,Hotel Achenbach,51.23269531382874,6.806927912585641,Hotel
682,Flingern Nord,51.2313815,6.8132378,rikiki,51.228154421292714,6.804467946053975,Gift Shop
683,Flingern Nord,51.2313815,6.8132378,China Star,51.234255035033364,6.8171387604243305,Chinese Restaurant
684,Flingern Nord,51.2313815,6.8132378,Kardelen Restaurant,51.227181623558565,6.811203657248077,Turkish Restaurant
685,Flingern Nord,51.2313815,6.8132378,Rika,51.23951300704308,6.823701431670284,Japanese Restaurant
686,Flingern Nord,51.2313815,6.8132378,Pechmarie,51.228319,6.803103,Cocktail Bar
687,Flingern Nord,51.2313815,6.8132378,25hours Hotel,51.23115615522095,6.795772804744388,Hotel
688,Flingern Nord,51.2313815,6.8132378,Centro,51.227928868948005,6.80301922449734,Gourmet Shop
689,Flingern Nord,51.2313815,6.8132378,Holiday Inn Düsseldorf City,51.23252776909279,6.796080338623028,Hotel
690,Flingern Nord,51.2313815,6.8132378,BAR Olio,51.23116108666337,6.794821707227257,Italian Restaurant
691,Flingern Nord,51.2313815,6.8132378,Ayutthaya Thai Imbiss,51.22538292779486,6.811004625559861,Thai Restaurant
692,Flingern Nord,51.2313815,6.8132378,Clube Português,51.21959322435868,6.811773893514799,Portuguese Restaurant
693,Flingern Nord,51.2313815,6.8132378,Kamikaze Sushi,51.230456,6.800222,Sushi Restaurant
694,Flingern Nord,51.2313815,6.8132378,Zur Sennhütte,51.23593294280642,6.7972567084894155,Beer Garden
695,Flingern Nord,51.2313815,6.8132378,The BRONX BAR,51.220430069402255,6.81056591407083,Burger Joint
696,Flingern Nord,51.2313815,6.8132378,sumi.,51.231848045562096,6.79256622088267,Japanese Restaurant
697,Flingern Nord,51.2313815,6.8132378,Emmas Enkel,51.23737387208548,6.822973713829377,Supermarket
698,Flingern Nord,51.2313815,6.8132378,Lucy Abyssinia,51.228536,6.801381,Ethiopian Restaurant
699,Flingern Nord,51.2313815,6.8132378,The Paris Club,51.230991089987256,6.795778486958163,French Restaurant
700,Flingern Nord,51.2313815,6.8132378,Bulle Bäckerei,51.228083,6.800316,Bakery
701,Flingern Nord,51.2313815,6.8132378,Fit/One,51.23686330251381,6.821558463072653,Gym / Fitness Center
702,Flingern Nord,51.2313815,6.8132378,Tanzhaus NRW,51.224040745636216,6.7997086315350295,Dance Studio
703,Flingern Nord,51.2313815,6.8132378,Tati,51.23181356809547,6.792587257440045,Ice Cream Shop
704,Flingern Nord,51.2313815,6.8132378,Nooij Dutch Deli,51.22408408656577,6.7996431230209415,Dutch Restaurant
705,Flingern Nord,51.2313815,6.8132378,Pizzeria Romantica,51.23375784654132,6.792516021404531,Pizza Place
706,Flingern Nord,51.2313815,6.8132378,FitX,51.219096268473734,6.814856593588388,Gym / Fitness Center
707,Flingern Nord,51.2313815,6.8132378,Zoopark,51.24158655091205,6.805236339569092,Park
708,Flingern Nord,51.2313815,6.8132378,Banh Boyo,51.230292877845365,6.80007388682742,Vietnamese Restaurant
709,Flingern Nord,51.2313815,6.8132378,Düsseldorfer Turn- und Sportverein Fortuna 1895,51.2256757813343,6.828904844717159,Soccer Field
710,Flingern Nord,51.2313815,6.8132378,Yede-Gör,51.22379349990039,6.795913852294818,Doner Restaurant
711,Flingern Nord,51.2313815,6.8132378,Su Nuraghe,51.229042591659606,6.793469500934625,Pizza Place
712,Flingern Nord,51.2313815,6.8132378,Hotel Schumacher,51.226551818281415,6.796418294374508,Hotel
713,Flingern Nord,51.2313815,6.8132378,Café Nikan,51.22778169612952,6.801854905178323,Café
714,Flingern Nord,51.2313815,6.8132378,Filmwerkstatt Düsseldorf e.V.,51.226665219364335,6.80257983335307,Indie Movie Theater
715,Flingern Nord,51.2313815,6.8132378,Paul-Janes-Stadion,51.22520317235931,6.827123165130615,Soccer Stadium
716,Flingern Nord,51.2313815,6.8132378,Vishnu's Vibes,51.23058031838056,6.794941622351866,Yoga Studio
717,Flingern Nord,51.2313815,6.8132378,Dr. Thompson’s,51.21939240807138,6.816296696754579,Bar
718,Flingern Nord,51.2313815,6.8132378,Moskito,51.238441488658594,6.802639911384923,Brewery
719,Flingern Nord,51.2313815,6.8132378,Sannin,51.224947176719134,6.795131119962213,Middle Eastern Restaurant
720,Flingern Nord,51.2313815,6.8132378,Trattoria Emiliana,51.230937,6.792871,Trattoria/Osteria
721,Flingern Nord,51.2313815,6.8132378,Mayer's Daily,51.23277333902448,6.798450332329669,Café
722,Flingern Nord,51.2313815,6.8132378,Suli's,51.23646479539328,6.7935908160182565,Café
723,Flingern Nord,51.2313815,6.8132378,zimmer No. 01,51.23054343385117,6.795091808757117,Café
724,Flingern Nord,51.2313815,6.8132378,Hotel Windsor,51.230298809275894,6.798766659604223,Hotel
725,Flingern Nord,51.2313815,6.8132378,Sugarbird Cupcakes,51.238033387783624,6.800650766633613,Cupcake Shop
726,Flingern Nord,51.2313815,6.8132378,BAZ Brauereiausschank am Zoo,51.2429619640908,6.814005275192646,German Restaurant
727,Flingern Nord,51.2313815,6.8132378,Cave Portuguesa,51.21990935757531,6.812675647920674,Gourmet Shop
728,Flingern Nord,51.2313815,6.8132378,Billiard Forum,51.22436113008852,6.795500178084401,Pool Hall
729,Flingern Nord,51.2313815,6.8132378,Capitol Theater,51.223763421535466,6.800279137217314,Theater
730,Flingern Nord,51.2313815,6.8132378,MAGNUM Düsseldorfer Schieß-Sport-Zentrum,51.23562741931344,6.829625564709169,Gun Range
731,Flingern Nord,51.2313815,6.8132378,Berolina Haus,51.23510537721289,6.797949011261109,Bed & Breakfast
732,Flingern Nord,51.2313815,6.8132378,Der Grieche,51.24118378456412,6.826801947004443,Greek Restaurant
733,Flingern Nord,51.2313815,6.8132378,Löffelbar,51.236413,6.794086,Bar
734,Flingern Nord,51.2313815,6.8132378,Bar Holiday Inn Express,51.229419,6.794955,Hotel Bar
735,Flingern Nord,51.2313815,6.8132378,rotweiss,51.22841709733211,6.797078544984518,Wine Shop
736,Flingern Nord,51.2313815,6.8132378,Terbuyken,51.23852272967173,6.801230228311044,Bakery
737,Flingern Nord,51.2313815,6.8132378,AK47,51.21947165445899,6.80939815174571,Rock Club
738,Flingern Nord,51.2313815,6.8132378,Ab der Fisch,51.23641340207771,6.79357723012722,Gastropub
739,Flingern Nord,51.2313815,6.8132378,B&B Hotel Düsseldorf-City,51.23055,6.796222,Hotel
740,Flingern Nord,51.2313815,6.8132378,Zweigleisig,51.23645,6.79466,Restaurant
741,Flingern Nord,51.2313815,6.8132378,Eisstadion an der Brehmstraße,51.24232317845843,6.801868939186055,Hockey Rink
742,Flingern Nord,51.2313815,6.8132378,Frankenheim Brauereiausschank,51.229042539752385,6.792943703405134,Brewery
743,Flingern Nord,51.2313815,6.8132378,hotel friends,51.22450623880319,6.795901554629418,Hotel
744,Flingern Nord,51.2313815,6.8132378,dm-drogerie markt,51.238292,6.801118,Drugstore
745,Flingern Nord,51.2313815,6.8132378,ALDI SÜD,51.23747533411387,6.79766325937544,Supermarket
746,Flingern Nord,51.2313815,6.8132378,Frango Português,51.21920019451171,6.814106122019197,Portuguese Restaurant
747,Flingern Nord,51.2313815,6.8132378,Hotel Business Wieland,51.22890836583431,6.792528689146507,Hotel
748,Flingern Nord,51.2313815,6.8132378,Izmir Kebap Haus,51.224105236567624,6.795917739400152,Middle Eastern Restaurant
749,Flingern Nord,51.2313815,6.8132378,Samui,51.22726251539398,6.79276943206787,Thai Restaurant
750,Düsseltal,51.2378412,6.812116,Askitis greekcuisine,51.237705461891466,6.8021878852431055,Greek Restaurant
751,Düsseltal,51.2378412,6.812116,Dritan Alsela Coffee,51.23790267542197,6.822377152473247,Café
752,Düsseltal,51.2378412,6.812116,Rika,51.23951300704308,6.823701431670284,Japanese Restaurant
753,Düsseltal,51.2378412,6.812116,La Luce Due,51.230733920253286,6.80959599525736,Italian Restaurant
754,Düsseltal,51.2378412,6.812116,Zoopark,51.24158655091205,6.805236339569092,Park
755,Düsseltal,51.2378412,6.812116,Cucina Vitale,51.230316708355964,6.808580392675955,Italian Restaurant
756,Düsseltal,51.2378412,6.812116,"Hashi - ""Mahlzeit!""",51.23094037421298,6.810001273069184,Asian Restaurant
757,Düsseltal,51.2378412,6.812116,ĂN BÁNH MÌ,51.229796719516976,6.807178463018556,Vietnamese Restaurant
758,Düsseltal,51.2378412,6.812116,sattgrün flingern,51.230455778741906,6.81313166361685,Vegetarian / Vegan Restaurant
759,Düsseltal,51.2378412,6.812116,BAZ Brauereiausschank am Zoo,51.2429619640908,6.814005275192646,German Restaurant
760,Düsseltal,51.2378412,6.812116,Kytaro,51.23137109228785,6.806499063468419,Greek Restaurant
761,Düsseltal,51.2378412,6.812116,nineOfive,51.23007633660948,6.807839605171223,Pizza Place
762,Düsseltal,51.2378412,6.812116,Café Nebenan,51.232125,6.809161,Café
763,Düsseltal,51.2378412,6.812116,Unterhaltung Lieblingsstücke,51.229827556513136,6.80741082422854,Gift Shop
764,Düsseltal,51.2378412,6.812116,Nordmanns Eisfabrik,51.230036456708255,6.807575849397691,Ice Cream Shop
765,Düsseltal,51.2378412,6.812116,Spritterei,51.2302542092833,6.813115563221615,Beer Store
766,Düsseltal,51.2378412,6.812116,Luang Prabang,51.228288131360685,6.810834759466012,Asian Restaurant
767,Düsseltal,51.2378412,6.812116,Café Hüftgold,51.22863768870927,6.803671055822633,Café
768,Düsseltal,51.2378412,6.812116,KochDichTürkisch & Doyç Verlag,51.22866671925958,6.817975883246198,Office
769,Düsseltal,51.2378412,6.812116,Oma Erika,51.22902208883882,6.808132267469773,Café
770,Düsseltal,51.2378412,6.812116,Emmas Enkel,51.23737387208548,6.822973713829377,Supermarket
771,Düsseltal,51.2378412,6.812116,Zur Sennhütte,51.23593294280642,6.7972567084894155,Beer Garden
772,Düsseltal,51.2378412,6.812116,Flurklinik,51.2280193669755,6.812734940155897,Café
773,Düsseltal,51.2378412,6.812116,China Star,51.234255035033364,6.8171387604243305,Chinese Restaurant
774,Düsseltal,51.2378412,6.812116,Fit/One,51.23686330251381,6.821558463072653,Gym / Fitness Center
775,Düsseltal,51.2378412,6.812116,suzieq,51.22808690779927,6.8130458884577925,Vietnamese Restaurant
776,Düsseltal,51.2378412,6.812116,Moskito,51.238441488658594,6.802639911384923,Brewery
777,Düsseltal,51.2378412,6.812116,Alte Metzgerei,51.22945995929561,6.813764478913482,German Restaurant
778,Düsseltal,51.2378412,6.812116,Principale Pizzabar,51.22870397043688,6.801720427658401,Pizza Place
779,Düsseltal,51.2378412,6.812116,Hotel Achenbach,51.23269531382874,6.806927912585641,Hotel
780,Düsseltal,51.2378412,6.812116,Kaffeehandwerk Flingern,51.22707668503137,6.8091714680629485,Coffee Shop
781,Düsseltal,51.2378412,6.812116,Restaurant OKRA,51.22894213710019,6.804306985632187,Ethiopian Restaurant
782,Düsseltal,51.2378412,6.812116,The Classic Western Steakhouse,51.237144,6.793405,Steakhouse
783,Düsseltal,51.2378412,6.812116,Pizzeria Olio e Pomodoro,51.22911834716797,6.817965984344482,Pizza Place
784,Düsseltal,51.2378412,6.812116,Holiday Inn Düsseldorf City,51.23252776909279,6.796080338623028,Hotel
785,Düsseltal,51.2378412,6.812116,ZEN la cuisine vietnamienne,51.229396,6.80549,Vietnamese Restaurant
786,Düsseltal,51.2378412,6.812116,25hours Hotel,51.23115615522095,6.795772804744388,Hotel
787,Düsseltal,51.2378412,6.812116,Sugarbird Cupcakes,51.238033387783624,6.800650766633613,Cupcake Shop
788,Düsseltal,51.2378412,6.812116,Kausal,51.22742970901718,6.811870014308856,Café
789,Düsseltal,51.2378412,6.812116,Café Rekord,51.23163320945373,6.811938058042577,Café
790,Düsseltal,51.2378412,6.812116,Eisstadion an der Brehmstraße,51.24232317845843,6.801868939186055,Hockey Rink
791,Düsseltal,51.2378412,6.812116,Pizzeria Romantica,51.23375784654132,6.792516021404531,Pizza Place
792,Düsseltal,51.2378412,6.812116,Cala D'or,51.23185534328579,6.808871795683134,Tapas Restaurant
793,Düsseltal,51.2378412,6.812116,A.nni,51.22813042224042,6.8103934748567525,Café
794,Düsseltal,51.2378412,6.812116,Lotte,51.22768445784889,6.805027659187195,Pub
795,Düsseltal,51.2378412,6.812116,BAR Olio,51.23116108666337,6.794821707227257,Italian Restaurant
796,Düsseltal,51.2378412,6.812116,Birdie & Co.,51.23942581184082,6.793938438422654,Café
797,Düsseltal,51.2378412,6.812116,Eiscafé Luna,51.24162036682257,6.827331756485594,Ice Cream Shop
798,Düsseltal,51.2378412,6.812116,Di Napoli,51.23643342432606,6.793226835691893,Pizza Place
799,Düsseltal,51.2378412,6.812116,Der Grieche,51.24118378456412,6.826801947004443,Greek Restaurant
800,Düsseltal,51.2378412,6.812116,Café Luso,51.225705569591796,6.807622924961946,Portuguese Restaurant
801,Düsseltal,51.2378412,6.812116,Suli's,51.23646479539328,6.7935908160182565,Café
802,Düsseltal,51.2378412,6.812116,Terbuyken,51.23852272967173,6.801230228311044,Bakery
803,Düsseltal,51.2378412,6.812116,The Paris Club,51.230991089987256,6.795778486958163,French Restaurant
804,Düsseltal,51.2378412,6.812116,rikiki,51.228154421292714,6.804467946053975,Gift Shop
805,Düsseltal,51.2378412,6.812116,Irodion,51.228413,6.813739,Greek Restaurant
806,Düsseltal,51.2378412,6.812116,Kamikaze Sushi,51.230456,6.800222,Sushi Restaurant
807,Düsseltal,51.2378412,6.812116,Restaurant Spoerl Fabrik,51.241109881278355,6.792217927089341,German Restaurant
808,Düsseltal,51.2378412,6.812116,Pechmarie,51.228319,6.803103,Cocktail Bar
809,Düsseltal,51.2378412,6.812116,dm-drogerie markt,51.238292,6.801118,Drugstore
810,Düsseltal,51.2378412,6.812116,Arabesq,51.24135416705383,6.830332445912235,Middle Eastern Restaurant
811,Düsseltal,51.2378412,6.812116,Creativ Discount,51.22655872092042,6.816893219947815,Arts & Crafts Store
812,Düsseltal,51.2378412,6.812116,Löffelbar,51.236413,6.794086,Bar
813,Düsseltal,51.2378412,6.812116,Centro,51.227928868948005,6.80301922449734,Gourmet Shop
814,Düsseltal,51.2378412,6.812116,Curry,51.23651683060623,6.793122691497047,Currywurst Joint
815,Düsseltal,51.2378412,6.812116,ALDI SÜD,51.23747533411387,6.79766325937544,Supermarket
816,Düsseltal,51.2378412,6.812116,Berolina Haus,51.23510537721289,6.797949011261109,Bed & Breakfast
817,Düsseltal,51.2378412,6.812116,Mayer's Daily,51.23277333902448,6.798450332329669,Café
818,Düsseltal,51.2378412,6.812116,Banh Boyo,51.230292877845365,6.80007388682742,Vietnamese Restaurant
819,Düsseltal,51.2378412,6.812116,Ab der Fisch,51.23641340207771,6.79357723012722,Gastropub
820,Düsseltal,51.2378412,6.812116,Zweigleisig,51.23645,6.79466,Restaurant
821,Düsseltal,51.2378412,6.812116,Lucy Abyssinia,51.228536,6.801381,Ethiopian Restaurant
822,Düsseltal,51.2378412,6.812116,Bulle Bäckerei,51.228083,6.800316,Bakery
823,Düsseltal,51.2378412,6.812116,Vishnu's Vibes,51.23058031838056,6.794941622351866,Yoga Studio
824,Düsseltal,51.2378412,6.812116,Kardelen Restaurant,51.227181623558565,6.811203657248077,Turkish Restaurant
825,Düsseltal,51.2378412,6.812116,Em Brass,51.236772,6.793136,German Restaurant
826,Düsseltal,51.2378412,6.812116,Hotel Haus am Zoo,51.24556632173849,6.804072356784829,Hotel
827,Düsseltal,51.2378412,6.812116,Trinkgut,51.241351784982854,6.792316281986183,Liquor Store
828,Düsseltal,51.2378412,6.812116,MAGNUM Düsseldorfer Schieß-Sport-Zentrum,51.23562741931344,6.829625564709169,Gun Range
829,Düsseltal,51.2378412,6.812116,zimmer No. 01,51.23054343385117,6.795091808757117,Café
830,Düsseltal,51.2378412,6.812116,REWE,51.24689298,6.81956814,Supermarket
831,Düsseltal,51.2378412,6.812116,Die Bar in der Spoerlfabrik,51.24106328713039,6.792189829948539,Cocktail Bar
832,Düsseltal,51.2378412,6.812116,REWE,51.23963772017583,6.7933753335355505,Supermarket
833,Düsseltal,51.2378412,6.812116,Hotel Windsor,51.230298809275894,6.798766659604223,Hotel
834,Düsseltal,51.2378412,6.812116,Terbuyken,51.23192592655821,6.808665528621112,Bakery
835,Düsseltal,51.2378412,6.812116,Café Nikan,51.22778169612952,6.801854905178323,Café
836,Düsseltal,51.2378412,6.812116,Markt auf dem Hermannplatz,51.2280704192695,6.807725934997641,Farmers Market
837,Düsseltal,51.2378412,6.812116,Pepella,51.23846,6.792637,Caucasian Restaurant
838,Düsseltal,51.2378412,6.812116,Ayutthaya Thai Imbiss,51.22538292779486,6.811004625559861,Thai Restaurant
839,Düsseltal,51.2378412,6.812116,Filmwerkstatt Düsseldorf e.V.,51.226665219364335,6.80257983335307,Indie Movie Theater
840,Düsseltal,51.2378412,6.812116,Chiang Mai Restaurant,51.240216122184094,6.79966539144516,Thai Restaurant
841,Düsseltal,51.2378412,6.812116,B&B Hotel Düsseldorf-City,51.23055,6.796222,Hotel
842,Düsseltal,51.2378412,6.812116,ALDI SÜD,51.226891968789694,6.81851011197773,Supermarket
843,Düsseltal,51.2378412,6.812116,L'anima,51.236945,6.79152,Italian Restaurant
844,Düsseltal,51.2378412,6.812116,rotweiss,51.22841709733211,6.797078544984518,Wine Shop
845,Düsseltal,51.2378412,6.812116,dm-drogerie markt,51.22899801991028,6.81977956000992,Drugstore
846,Düsseltal,51.2378412,6.812116,Ihr Bäcker Schüren,51.2382560208441,6.799807893450457,Bakery
847,Düsseltal,51.2378412,6.812116,Terbuyken,51.22874632365157,6.8151125423003895,Bakery
848,Düsseltal,51.2378412,6.812116,Reef & Beef,51.239428,6.79285,Steakhouse
849,Düsseltal,51.2378412,6.812116,Kamps,51.23176078332145,6.808851153831367,Bakery
850,Friedrichstadt,51.2135645,6.7816997,Da Gino,51.212267181881295,6.78406834602356,Pizza Place
851,Friedrichstadt,51.2135645,6.7816997,manko café + workspace,51.21500209159607,6.786458506494378,Café
852,Friedrichstadt,51.2135645,6.7816997,Basic - Bio für alle,51.21460227054448,6.776800594846405,Organic Grocery
853,Friedrichstadt,51.2135645,6.7816997,Holy Craft Beer Store,51.2142417885522,6.7768471978463865,Beer Store
854,Friedrichstadt,51.2135645,6.7816997,Scaramanga's,51.21102974273748,6.7856930733535865,Vietnamese Restaurant
855,Friedrichstadt,51.2135645,6.7816997,Kucheneck,51.210871905267766,6.781623736081437,Cupcake Shop
856,Friedrichstadt,51.2135645,6.7816997,homemade we eat fine,51.21054844227757,6.779579526239292,Bistro
857,Friedrichstadt,51.2135645,6.7816997,Covent Garden,51.210746443411175,6.774029802909354,Café
858,Friedrichstadt,51.2135645,6.7816997,Rivass,51.21225710047137,6.780903339385986,Middle Eastern Restaurant
859,Friedrichstadt,51.2135645,6.7816997,Ständehauspark,51.21703597540774,6.774812821806415,Park
860,Friedrichstadt,51.2135645,6.7816997,Konvex,51.21115635813334,6.785352295535927,Bar
